continent,who_region,country,week,new_cases_per_100k,pfv_per_hundred,population
Asia,SEAR,Nepal,2021-06-28,5.3574850915,2.54316825,29715435.0
Asia,SEAR,Nepal,2021-07-05,5.50050840575,3.043139025,29715435.0
Asia,SEAR,Nepal,2021-07-12,5.5403305835,3.7400596999999998,29715435.0
Asia,SEAR,Nepal,2021-07-19,6.654454158199999,4.385334179999999,29715435.0
Asia,SEAR,Nepal,2021-07-26,8.046884276333333,5.324154916666667,29715435.0
Asia,SEAR,Nepal,2021-08-02,8.416501389714286,7.340403585714285,29715435.0
Asia,SEAR,Nepal,2021-08-09,8.2067338635,9.987178333333334,29715435.0
Asia,SEAR,Nepal,2021-08-16,7.288660397714286,12.459474071428572,29715435.0
Asia,SEAR,Nepal,2021-08-23,5.922006526500001,13.26737525,29715435.0
Asia,SEAR,Nepal,2021-08-30,4.831063144714285,15.747384499999999,29715435.0
Asia,SEAR,Nepal,2021-09-06,3.6709317341666665,17.121244666666666,29715435.0
Asia,SEAR,Nepal,2021-09-13,3.5589969607142855,18.258013285714288,29715435.0
Asia,SEAR,Nepal,2021-09-20,3.2407400398,19.9298084,29715435.0
Asia,SEAR,Nepal,2021-09-27,2.749412889166667,21.086215666666664,29715435.0
Asia,SEAR,Nepal,2021-10-04,2.4066376855714284,21.625371285714287,29715435.0
Asia,SEAR,Nepal,2021-10-11,1.748249689,21.7644465,29715435.0
Asia,SEAR,Nepal,2021-10-18,2.4902882965,21.8003165,29715435.0
Asia,SEAR,Nepal,2021-10-25,2.264816248,22.36993,29715435.0
Asia,SEAR,Nepal,2021-11-01,0.979289046,24.7098325,29715435.0
Asia,SEAR,Nepal,2021-11-15,1.14082126,25.656828,29715435.0
Asia,SEAR,Nepal,2021-11-22,1.235048385,26.889023,29715435.0
Asia,SEAR,Nepal,2021-11-29,0.817756832,28.395546,29715435.0
Asia,SEAR,Nepal,2021-12-06,0.80093056,29.364487,29715435.0
Asia,SEAR,Nepal,2021-12-20,0.733625471,32.768604,29715435.0
Asia,SEAR,Nepal,2022-01-03,1.194665331,36.0443,29715435.0
Asia,SEAR,Nepal,2022-01-10,9.9123569975,39.4817825,29715435.0
Asia,SEAR,Nepal,2022-01-24,27.10375938,44.107468,29715435.0
Asia,SEAR,Nepal,2022-01-31,11.68416347,48.48583,29715435.0
Asia,SEAR,Nepal,2022-02-07,2.438126852,54.3941035,29715435.0
Asia,SEAR,Nepal,2022-02-21,0.5544256715,58.1648515,29715435.0
Asia,SEAR,Nepal,2022-02-28,0.344602056,59.316381,29715435.0
Asia,SEAR,Nepal,2022-03-07,0.1972039112,61.6220718,29715435.0
Asia,SEAR,Nepal,2022-03-14,0.10656639116666666,62.663790166666665,29715435.0
Asia,SEAR,Nepal,2022-03-21,0.08509286271428572,63.427714571428574,29715435.0
Asia,SEAR,Nepal,2022-03-28,0.07874695420000001,64.1464144,29715435.0
Asia,SEAR,Nepal,2022-04-04,0.047113562500000004,64.74173,29715435.0
Asia,SEAR,Nepal,2022-04-11,0.0498057658,65.06087,29715435.0
Asia,SEAR,Nepal,2022-04-18,0.03870042616666667,65.35840016666667,29715435.0
Asia,SEAR,Nepal,2022-04-25,0.03926130216666667,65.77528,29715435.0
Asia,SEAR,Nepal,2022-05-02,0.05480557271428572,66.11180857142857,29715435.0
Asia,SEAR,Nepal,2022-05-09,0.0316333918,66.396024,29715435.0
Asia,SEAR,Nepal,2022-05-16,0.02580028433333333,66.46308466666666,29715435.0
Asia,SEAR,Nepal,2022-05-23,0.02836428757142857,66.61142942857143,29715435.0
Asia,SEAR,Nepal,2022-05-30,0.0358960475,66.92778183333333,29715435.0
Asia,SEAR,Nepal,2022-06-06,0.0291655385,67.16388500000001,29715435.0
Asia,SEAR,Nepal,2022-06-13,0.051039692500000004,67.52467766666666,29715435.0
Asia,SEAR,Nepal,2022-06-20,0.08220835885714285,67.95922514285714,29715435.0
Asia,SEAR,Nepal,2022-06-27,0.12675791766666666,68.28053,29715435.0
Asia,SEAR,Nepal,2022-07-04,0.114418651,68.51414,29715435.0
Asia,SEAR,Nepal,2022-07-11,0.434117825,68.66603,29715435.0
Asia,SEAR,Nepal,2022-07-18,0.814391578,69.02321,29715435.0
Asia,SEAR,Nepal,2022-07-25,0.982654301,69.2548,29715435.0
Asia,SEAR,Nepal,2022-08-08,1.675896718,69.46014,29715435.0
Asia,SEAR,Nepal,2022-08-15,1.436963652,70.2533,29715435.0
Asia,SEAR,Nepal,2022-08-29,0.487961896,72.979034,29715435.0
Asia,SEAR,Nepal,2022-09-12,0.292777138,75.12908,29715435.0
Asia,SEAR,Nepal,2022-09-19,0.134610178,75.937744,29715435.0
Asia,SEAR,Nepal,2022-09-26,0.104322888,76.2825,29715435.0
Asia,SEAR,Nepal,2022-10-17,0.1362928055,78.57807,29715435.0
Asia,SEAR,Nepal,2022-11-07,0.033652545,79.47685,29715435.0
Asia,SEAR,Nepal,2022-11-14,0.0336525445,79.901525,29715435.0
Asia,SEAR,Nepal,2022-11-28,0.003365254,80.287766,29715435.0
Asia,SEAR,Nepal,2022-12-05,0.003365254,80.59524,29715435.0
Asia,SEAR,Nepal,2022-12-19,0.020191527,80.958,29715435.0
Asia,SEAR,Nepal,2023-01-02,0.006730509,81.04331,29715435.0
Asia,SEAR,Nepal,2023-01-16,0.010095763,81.30158,29715435.0
Asia,SEAR,Nepal,2023-02-13,0.006730509,81.5498,29715435.0
Asia,SEAR,Nepal,2023-03-20,0.0,81.78716,29715435.0
Asia,SEAR,Nepal,2023-04-03,0.215376285,81.859695,29715435.0
Asia,SEAR,Nepal,2023-04-10,0.24902883,81.880264,29715435.0
Asia,SEAR,Nepal,2023-05-01,0.074035598,81.95123,29715435.0
Asia,SEAR,Nepal,2023-05-08,0.087496616,81.96926,29715435.0
Asia,SEAR,Nepal,2023-05-15,0.040383053,81.994804,29715435.0
Asia,SEAR,Nepal,2023-05-22,0.03028729,82.00833,29715435.0
Asia,SEAR,Nepal,2023-05-29,0.020191527,82.03731,29715435.0
Asia,SEAR,Nepal,2023-06-05,0.023556781,82.04267,29715435.0
Asia,SEAR,Nepal,2023-06-12,0.0,82.06871,29715435.0
Asia,SEAR,Nepal,2023-06-19,0.003365254,82.0754,29715435.0
Asia,SEAR,Nepal,2023-10-16,0.0,82.3477,29715435.0
Asia,SEAR,Nepal,2023-11-20,0.0,82.35129,29715435.0
Asia,WPR,Cambodia,2021-02-22,0.215094757,0.0036217305,17201721.0
Asia,WPR,Cambodia,2021-03-01,0.15862200257142858,0.063797604,17201721.0
Asia,WPR,Cambodia,2021-03-08,0.2607712498571429,0.2582067142857143,17201721.0
Asia,WPR,Cambodia,2021-03-15,0.37883806300000006,0.6091745199999999,17201721.0
Asia,WPR,Cambodia,2021-03-22,0.43185047771428575,1.0392797514285714,17201721.0
Asia,WPR,Cambodia,2021-03-29,0.39780072842857145,1.3859809285714284,17201721.0
Asia,WPR,Cambodia,2021-04-05,1.4641392152857142,1.504655914285714,17201721.0
Asia,WPR,Cambodia,2021-04-12,2.074543255714286,1.6741688571428572,17201721.0
Asia,WPR,Cambodia,2021-04-19,2.9415661375714284,3.2592852142857143,17201721.0
Asia,WPR,Cambodia,2021-04-26,3.803882956666667,5.240674383333333,17201721.0
Asia,WPR,Cambodia,2021-05-03,3.639170755142857,6.209661842857143,17201721.0
Asia,WPR,Cambodia,2021-05-10,2.326179207,6.627573542857143,17201721.0
Asia,WPR,Cambodia,2021-05-17,2.671659589,8.11823757142857,17201721.0
Asia,WPR,Cambodia,2021-05-24,3.5984771524285715,10.503290857142858,17201721.0
Asia,WPR,Cambodia,2021-05-31,3.4464990035714287,12.154580357142859,17201721.0
Asia,WPR,Cambodia,2021-06-07,3.473904899285714,13.593091642857143,17201721.0
Asia,WPR,Cambodia,2021-06-14,3.5577835498571426,15.358289571428571,17201721.0
Asia,WPR,Cambodia,2021-06-21,4.100918573285714,16.254731714285715,17201721.0
Asia,WPR,Cambodia,2021-06-28,5.516059369142857,18.063329,17201721.0
Asia,WPR,Cambodia,2021-07-05,5.5376518930000005,20.603751285714285,17201721.0
Asia,WPR,Cambodia,2021-07-12,5.167257060285714,23.393029428571428,17201721.0
Asia,WPR,Cambodia,2021-07-19,4.768625850142857,25.069323,17201721.0
Asia,WPR,Cambodia,2021-07-26,4.144934102857143,27.22770585714286,17201721.0
Asia,WPR,Cambodia,2021-08-02,3.3028256714285718,31.607407714285717,17201721.0
Asia,WPR,Cambodia,2021-08-09,2.9540233627142856,39.41907171428572,17201721.0
Asia,WPR,Cambodia,2021-08-16,3.141712224,44.43019171428572,17201721.0
Asia,WPR,Cambodia,2021-08-23,2.472343983857143,47.640210714285715,17201721.0
Asia,WPR,Cambodia,2021-08-30,2.5678493780000005,50.47482757142858,17201721.0
Asia,WPR,Cambodia,2021-09-06,3.491345014714286,53.825447714285716,17201721.0
Asia,WPR,Cambodia,2021-09-13,3.8119109462857144,58.074050428571425,17201721.0
Asia,WPR,Cambodia,2021-09-20,4.146595066285714,62.09197571428571,17201721.0
Asia,WPR,Cambodia,2021-09-27,3.4622781554285713,64.21287085714286,17201721.0
Asia,WPR,Cambodia,2021-10-04,1.2905685424285716,65.23138228571429,17201721.0
Asia,WPR,Cambodia,2021-10-11,1.5405435304285715,71.16165285714285,17201721.0
Asia,WPR,Cambodia,2021-10-18,0.9193432281428571,74.88305014285713,17201721.0
Asia,WPR,Cambodia,2021-10-25,0.6228612655714285,75.7893712857143,17201721.0
Asia,WPR,Cambodia,2021-11-01,0.481540965,76.248609,17201721.0
Asia,WPR,Cambodia,2021-11-08,0.3687338692857143,76.66479857142858,17201721.0
Asia,WPR,Cambodia,2021-11-15,0.27488943857142856,76.90248514285713,17201721.0
Asia,WPR,Cambodia,2021-11-22,0.18270597142857142,77.13404214285715,17201721.0
Asia,WPR,Cambodia,2021-11-29,0.14035140528571427,77.92445771428571,17201721.0
Asia,WPR,Cambodia,2021-12-06,0.082217687,78.63492371428572,17201721.0
Asia,WPR,Cambodia,2021-12-13,0.0523203465,78.94218666666666,17201721.0
Asia,WPR,Cambodia,2021-12-20,0.027405895571428574,79.15049842857142,17201721.0
Asia,WPR,Cambodia,2021-12-27,0.05065938271428572,79.37061785714286,17201721.0
Asia,WPR,Cambodia,2022-01-03,0.09218346728571428,79.51688642857142,17201721.0
Asia,WPR,Cambodia,2022-01-10,0.13661423766666667,79.65679416666667,17201721.0
Asia,WPR,Cambodia,2022-01-17,0.19101078814285713,79.80010200000001,17201721.0
Asia,WPR,Cambodia,2022-01-24,0.22672150085714285,79.93874928571428,17201721.0
Asia,WPR,Cambodia,2022-01-31,0.35074009933333333,80.03933666666667,17201721.0
Asia,WPR,Cambodia,2022-02-07,1.3642045855000002,80.16581583333333,17201721.0
Asia,WPR,Cambodia,2022-02-14,2.8229733526,80.2945418,17201721.0
Asia,WPR,Cambodia,2022-02-21,2.8493826702857143,80.432946,17201721.0
Asia,WPR,Cambodia,2022-02-28,2.0612555487142856,80.57143514285714,17201721.0
Asia,WPR,Cambodia,2022-03-07,1.4223383038333335,80.66575666666667,17201721.0
Asia,WPR,Cambodia,2022-03-14,0.7429489175999999,80.7662452,17201721.0
Asia,WPR,Cambodia,2022-03-21,0.39447880157142856,81.01644828571429,17201721.0
Asia,WPR,Cambodia,2022-03-28,0.2375177627142857,81.542368,17201721.0
Asia,WPR,Cambodia,2022-04-04,0.1660963374285714,81.85018057142858,17201721.0
Asia,WPR,Cambodia,2022-04-11,0.10173400675,81.99139275,17201721.0
Asia,WPR,Cambodia,2022-04-18,0.1295551432857143,82.1678457142857,17201721.0
Asia,WPR,Cambodia,2022-04-25,0.037786916999999996,82.41096,17201721.0
Asia,WPR,Cambodia,2022-05-09,0.0,82.50811,17201721.0
Asia,WPR,Cambodia,2022-05-16,0.0,83.02056,17201721.0
Asia,WPR,Cambodia,2022-05-30,0.0,83.29555,17201721.0
Asia,WPR,Cambodia,2022-06-06,0.0,83.36966,17201721.0
Asia,WPR,Cambodia,2022-06-13,0.0,83.48665,17201721.0
Asia,WPR,Cambodia,2022-06-20,0.0,83.580826,17201721.0
Asia,WPR,Cambodia,2022-07-04,0.034880231,83.71439,17201721.0
Asia,WPR,Cambodia,2022-07-11,0.098827321,83.77929,17201721.0
Asia,WPR,Cambodia,2022-07-18,0.116267436,83.8705,17201721.0
Asia,WPR,Cambodia,2022-08-01,0.168587783,84.07763,17201721.0
Asia,WPR,Cambodia,2022-08-15,0.133707552,84.22123,17201721.0
Asia,WPR,Cambodia,2022-08-22,0.087200577,84.294655,17201721.0
Asia,WPR,Cambodia,2022-08-29,0.052320346,84.37198,17201721.0
Asia,WPR,Cambodia,2022-09-05,0.011626744,84.43858,17201721.0
Asia,WPR,Cambodia,2022-09-12,0.034880231,84.50274,17201721.0
Asia,WPR,Cambodia,2022-09-19,0.06394709,84.5477,17201721.0
Asia,WPR,Cambodia,2022-09-26,0.052320346,84.58425,17201721.0
Asia,WPR,Cambodia,2022-10-03,0.040693603,84.62949,17201721.0
Asia,WPR,Cambodia,2022-10-10,0.06394709,84.67132,17201721.0
Asia,WPR,Cambodia,2022-10-24,0.0,84.738235,17201721.0
Asia,WPR,Cambodia,2022-11-07,0.0,84.773796,17201721.0
Asia,WPR,Cambodia,2022-11-14,0.017440115,84.79599,17201721.0
Asia,WPR,Cambodia,2022-11-21,0.040693603,84.8218,17201721.0
Asia,WPR,Cambodia,2022-11-28,0.040693603,84.84093,17201721.0
Asia,WPR,Cambodia,2022-12-12,0.156961039,84.88083,17201721.0
Asia,WPR,Cambodia,2022-12-26,0.075573834,84.91639,17201721.0
Asia,WPR,Cambodia,2023-01-02,0.034880231,84.933,17201721.0
Asia,WPR,Cambodia,2023-01-09,0.052320346,84.95665,17201721.0
Asia,WPR,Cambodia,2023-01-16,0.023253487,84.99396,17201721.0
Asia,WPR,Cambodia,2023-02-06,0.0,85.075035,17201721.0
Asia,WPR,Cambodia,2023-02-13,0.0,85.09734,17201721.0
Asia,WPR,Cambodia,2023-02-20,0.0,85.11581,17201721.0
Asia,WPR,Cambodia,2023-02-27,0.011626744,85.131386,17201721.0
Asia,WPR,Cambodia,2023-03-13,0.005813372,85.15352,17201721.0
Asia,WPR,Cambodia,2023-03-20,0.0,85.16843,17201721.0
Asia,WPR,Cambodia,2023-03-27,0.0,85.18054,17201721.0
Asia,WPR,Cambodia,2023-04-17,0.0,85.198265,17201721.0
Asia,WPR,Cambodia,2023-04-24,0.0,85.20609,17201721.0
Asia,WPR,Cambodia,2023-05-01,0.0,85.21124,17201721.0
Asia,WPR,Cambodia,2023-05-08,0.0,85.21547,17201721.0
Asia,WPR,Cambodia,2023-05-15,0.0,85.22121,17201721.0
Asia,WPR,Cambodia,2023-05-22,0.0,85.227486,17201721.0
Asia,WPR,Cambodia,2023-06-05,0.052320346,85.24579,17201721.0
Asia,WPR,Cambodia,2023-07-03,0.0,85.30758,17201721.0
Asia,WPR,Cambodia,2023-08-07,0.0,85.33511,17201721.0
Asia,WPR,Cambodia,2023-09-04,0.0,85.35818,17201721.0
Asia,WPR,Cambodia,2023-10-02,0.0,85.37603,17201721.0
Asia,WPR,Cambodia,2023-11-06,0.005813372,85.38685,17201721.0
Asia,WPR,Cambodia,2023-12-04,0.005813372,85.40841,17201721.0
Asia,WPR,Cambodia,2023-12-25,0.023253487,85.417465,17201721.0
Asia,WPR,China,2021-08-09,0.007718326,54.522675,1425179562.0
Asia,WPR,China,2021-08-23,0.003017164,62.40891,1425179562.0
Asia,WPR,China,2021-09-06,0.003788996,68.041954,1425179562.0
Asia,WPR,China,2021-09-13,0.0057185775000000005,71.3520975,1425179562.0
Asia,WPR,China,2021-09-27,0.00371883,73.52561,1425179562.0
Asia,WPR,China,2021-10-18,0.003929329,74.91133,1425179562.0
Asia,WPR,China,2021-10-25,0.006174661,75.10535,1425179562.0
Asia,WPR,China,2021-11-01,0.004420496,75.25045,1425179562.0
Asia,WPR,China,2021-11-08,0.006034327,75.34805,1425179562.0
Asia,WPR,China,2021-11-15,0.002385664,75.52087,1425179562.0
Asia,WPR,China,2021-11-29,0.005402828,78.4289225,1425179562.0
Asia,WPR,China,2021-12-06,0.007507826,81.567825,1425179562.0
Asia,WPR,China,2021-12-13,0.0092269075,83.489655,1425179562.0
Asia,WPR,China,2021-12-20,0.017471483,84.435814,1425179562.0
Asia,WPR,China,2021-12-27,0.015576985,84.72006,1425179562.0
Asia,WPR,China,2022-01-03,0.0176118155,85.21305000000001,1425179562.0
Asia,WPR,China,2022-01-10,0.01691015,85.644226,1425179562.0
Asia,WPR,China,2022-01-17,0.010805656,85.91549,1425179562.0
Asia,WPR,China,2022-01-24,0.01669965,86.12157,1425179562.0
Asia,WPR,China,2022-02-07,0.05381778,86.18844,1425179562.0
Asia,WPR,China,2022-02-14,0.268948566,86.483345,1425179562.0
Asia,WPR,China,2022-02-21,2.677767842,86.623474,1425179562.0
Asia,WPR,China,2022-03-14,0.8692705816666666,86.970258,1425179562.0
Asia,WPR,China,2022-03-21,0.49800742249999996,87.04832999999999,1425179562.0
Asia,WPR,China,2022-03-28,0.34557049,87.16663,1425179562.0
Asia,WPR,China,2022-04-04,0.235338766,87.23294,1425179562.0
Asia,WPR,China,2022-04-11,0.182433152,87.35201,1425179562.0
Asia,WPR,China,2022-04-18,0.358410978,87.48154,1425179562.0
Asia,WPR,China,2022-04-25,0.9830691075,87.676708,1425179562.0
Asia,WPR,China,2022-05-02,2.149062533,87.78136,1425179562.0
Asia,WPR,China,2022-05-09,4.622645578,87.89012,1425179562.0
Asia,WPR,China,2022-05-16,5.596066778,88.05031,1425179562.0
Asia,WPR,China,2022-05-23,5.762080947,88.11044,1425179562.0
Asia,WPR,China,2022-05-30,5.5001841235,88.20138,1425179562.0
Asia,WPR,China,2022-06-13,4.473892392,88.35265,1425179562.0
Asia,WPR,China,2022-06-20,3.441882083,88.409,1425179562.0
Asia,WPR,China,2022-06-27,2.058477457,88.44507,1425179562.0
Asia,WPR,China,2022-07-04,2.516314502,88.54379,1425179562.0
Asia,WPR,China,2022-07-18,1.959647805,88.73569499999999,1425179562.0
Asia,WPR,China,2022-08-08,1.221670621,88.99124,1425179562.0
Asia,WPR,China,2022-09-05,2.78049174,89.15761,1425179562.0
Asia,WPR,China,2022-09-26,3.303724054,89.21037,1425179562.0
Asia,WPR,China,2022-10-10,3.028179827,89.231636,1425179562.0
Asia,WPR,China,2022-10-31,2.481862703,89.26784,1425179562.0
Asia,WPR,China,2022-11-28,1.341725668,89.31015,1425179562.0
Asia,WPR,China,2022-12-12,62.87642792,89.39351,1425179562.0
Asia,WPR,China,2023-01-09,21.73747142,89.553764,1425179562.0
Asia,WPR,China,2023-01-16,7.554346334,89.568855,1425179562.0
Asia,WPR,China,2023-01-23,1.377229966,89.5711,1425179562.0
Asia,WPR,China,2023-01-30,0.0,89.57896,1425179562.0
Asia,WPR,China,2023-02-06,1.723010956,89.58591,1425179562.0
Asia,WPR,China,2023-04-17,0.016418984,90.12756,1425179562.0
Asia,WPR,Indonesia,2021-01-25,4.8430852049999995,0.00538974375,278830527.0
Asia,WPR,Indonesia,2021-02-01,4.074313058142857,0.03343772,278830527.0
Asia,WPR,Indonesia,2021-02-08,2.974447151166667,0.11109753299999998,278830527.0
Asia,WPR,Indonesia,2021-02-15,3.10374911,0.21328841199999998,278830527.0
Asia,WPR,Indonesia,2021-02-22,2.737684457333333,0.31775812833333333,278830527.0
Asia,WPR,Indonesia,2021-03-01,2.2699272095,0.3948494275,278830527.0
Asia,WPR,Indonesia,2021-03-08,1.9015134593999998,0.48867769800000005,278830527.0
Asia,WPR,Indonesia,2021-03-15,2.0867258095714285,0.7022075857142857,278830527.0
Asia,WPR,Indonesia,2021-03-22,1.8393661344285714,1.0291177028571428,278830527.0
Asia,WPR,Indonesia,2021-03-29,1.955616984285714,1.3427501857142856,278830527.0
Asia,WPR,Indonesia,2021-04-05,1.6774142011428572,1.6852629714285714,278830527.0
Asia,WPR,Indonesia,2021-04-12,1.9137584808571428,2.0312174,278830527.0
Asia,WPR,Indonesia,2021-04-19,1.887782640714286,2.3197329285714288,278830527.0
Asia,WPR,Indonesia,2021-04-26,1.8485370917142858,2.6689958999999996,278830527.0
Asia,WPR,Indonesia,2021-05-03,1.865444443,2.9691766142857143,278830527.0
Asia,WPR,Indonesia,2021-05-10,1.3354758267142857,3.191900357142857,278830527.0
Asia,WPR,Indonesia,2021-05-17,1.817284108714286,3.4135291142857143,278830527.0
Asia,WPR,Indonesia,2021-05-24,2.0914393739999997,3.7008130285714285,278830527.0
Asia,WPR,Indonesia,2021-05-31,2.049222229857143,3.9188063285714287,278830527.0
Asia,WPR,Indonesia,2021-06-07,2.834286915285714,4.105488614285714,278830527.0
Asia,WPR,Indonesia,2021-06-14,4.0245132230000005,4.285363442857142,278830527.0
Asia,WPR,Indonesia,2021-06-21,6.424537377857143,4.5744792,278830527.0
Asia,WPR,Indonesia,2021-06-28,8.647341749,4.8812973714285715,278830527.0
Asia,WPR,Indonesia,2021-07-05,12.456055685714286,5.237153757142857,278830527.0
Asia,WPR,Indonesia,2021-07-12,17.946026404285714,5.639977528571428,278830527.0
Asia,WPR,Indonesia,2021-07-19,14.808226912857142,6.0913170857142855,278830527.0
Asia,WPR,Indonesia,2021-07-26,14.03264059,7.015163885714286,278830527.0
Asia,WPR,Indonesia,2021-08-02,11.560273464714285,8.021333785714287,278830527.0
Asia,WPR,Indonesia,2021-08-09,9.648615595571428,9.397849714285714,278830527.0
Asia,WPR,Indonesia,2021-08-16,6.409525699428571,10.811576642857144,278830527.0
Asia,WPR,Indonesia,2021-08-23,4.835246342142858,12.030912642857142,278830527.0
Asia,WPR,Indonesia,2021-08-30,2.827575209142857,13.232519714285713,278830527.0
Asia,WPR,Indonesia,2021-09-06,1.972063226,14.440903285714285,278830527.0
Asia,WPR,Indonesia,2021-09-13,1.1913022297142857,15.631269642857143,278830527.0
Asia,WPR,Indonesia,2021-09-20,0.883793371142857,16.845107000000002,278830527.0
Asia,WPR,Indonesia,2021-09-27,0.5774629034285714,18.28252642857143,278830527.0
Asia,WPR,Indonesia,2021-10-04,0.4430750768571428,19.801548999999998,278830527.0
Asia,WPR,Indonesia,2021-10-11,0.34972600299999995,21.628236571428573,278830527.0
Asia,WPR,Indonesia,2021-10-18,0.2695441694285714,23.485405857142858,278830527.0
Asia,WPR,Indonesia,2021-10-25,0.2223060544285714,25.49722685714286,278830527.0
Asia,WPR,Indonesia,2021-11-01,0.1950493542857143,27.47227414285714,278830527.0
Asia,WPR,Indonesia,2021-11-08,0.13782053142857145,29.323833,278830527.0
Asia,WPR,Indonesia,2021-11-15,0.1310063565714286,31.175076999999998,278830527.0
Asia,WPR,Indonesia,2021-11-22,0.12931562142857142,33.00805871428572,278830527.0
Asia,WPR,Indonesia,2021-11-29,0.08960896271428571,34.82645657142857,278830527.0
Asia,WPR,Indonesia,2021-12-06,0.07469975257142858,36.26421071428571,278830527.0
Asia,WPR,Indonesia,2021-12-13,0.07177939214285714,37.71905785714286,278830527.0
Asia,WPR,Indonesia,2021-12-20,0.062249794000000004,39.12602771428572,278830527.0
Asia,WPR,Indonesia,2021-12-27,0.07218926728571429,40.44753085714286,278830527.0
Asia,WPR,Indonesia,2022-01-03,0.15508652371428572,41.43039928571428,278830527.0
Asia,WPR,Indonesia,2022-01-10,0.2794324084285714,42.467807,278830527.0
Asia,WPR,Indonesia,2022-01-17,0.7546314531428572,43.83560214285715,278830527.0
Asia,WPR,Indonesia,2022-01-24,2.9104724657142853,45.31303614285714,278830527.0
Asia,WPR,Indonesia,2022-01-31,8.878665057571428,46.46009171428572,278830527.0
Asia,WPR,Indonesia,2022-02-07,14.924477764428572,47.90217385714286,278830527.0
Asia,WPR,Indonesia,2022-02-14,19.967428357142857,49.575222142857136,278830527.0
Asia,WPR,Indonesia,2022-02-21,17.51647721,51.06122942857143,278830527.0
Asia,WPR,Indonesia,2022-02-28,10.724947836285713,52.329247571428574,278830527.0
Asia,WPR,Indonesia,2022-03-07,7.263500651142857,53.68471771428572,278830527.0
Asia,WPR,Indonesia,2022-03-14,3.6882618667142855,54.810966857142866,278830527.0
Asia,WPR,Indonesia,2022-03-21,1.8685185069999999,56.06502357142857,278830527.0
Asia,WPR,Indonesia,2022-03-28,1.0773569281428572,57.11517742857143,278830527.0
Asia,WPR,Indonesia,2022-04-04,0.6520089530000001,57.678003714285715,278830527.0
Asia,WPR,Indonesia,2022-04-11,0.36714569857142854,58.15698042857143,278830527.0
Asia,WPR,Indonesia,2022-04-18,0.21912952157142856,58.61180628571429,278830527.0
Asia,WPR,Indonesia,2022-04-25,0.148067411,59.05361871428572,278830527.0
Asia,WPR,Indonesia,2022-05-02,0.07262475950000001,59.37245066666667,278830527.0
Asia,WPR,Indonesia,2022-05-09,0.120144664,59.517265571428574,278830527.0
Asia,WPR,Indonesia,2022-05-16,0.09293919857142859,59.72384785714286,278830527.0
Asia,WPR,Indonesia,2022-05-23,0.093502777,59.938928999999995,278830527.0
Asia,WPR,Indonesia,2022-05-30,0.11637893575,60.059474,278830527.0
Asia,WPR,Indonesia,2022-06-06,0.185775928,60.188053,278830527.0
Asia,WPR,Indonesia,2022-06-13,0.445431859,60.341957,278830527.0
Asia,WPR,Indonesia,2022-06-20,0.601799243,60.447094,278830527.0
Asia,WPR,Indonesia,2022-07-11,1.205391689,60.75099,278830527.0
Asia,WPR,Indonesia,2022-07-18,1.823688408,60.834713,278830527.0
Asia,WPR,Indonesia,2022-07-25,2.32506823,60.926754,278830527.0
Asia,WPR,Indonesia,2022-08-01,2.089799873,61.020355,278830527.0
Asia,WPR,Indonesia,2022-08-08,2.250829587,61.09677,278830527.0
Asia,WPR,Indonesia,2022-09-12,0.821108085,61.166605000000004,278830527.0
Asia,WPR,Indonesia,2022-09-26,0.4780681705,61.234590999999995,278830527.0
Asia,WPR,Indonesia,2022-10-10,0.428575742,61.270603,278830527.0
Asia,WPR,Indonesia,2022-10-17,0.442204092,61.289406,278830527.0
Asia,WPR,Indonesia,2022-10-24,0.7925961420000001,61.313158,278830527.0
Asia,WPR,Indonesia,2022-11-07,2.367387843,61.352108,278830527.0
Asia,WPR,Indonesia,2022-11-21,2.741450186,61.40993,278830527.0
Asia,WPR,Indonesia,2022-12-05,1.342751111,61.793274,278830527.0
Asia,WPR,Indonesia,2022-12-19,0.465157102,61.877644,278830527.0
Asia,WPR,Indonesia,2023-01-16,0.128034761,61.934868,278830527.0
Asia,WPR,Indonesia,2023-06-05,0.129827965,62.723835,278830527.0
Asia,WPR,Indonesia,2023-10-16,0.0,62.74736,278830527.0
Asia,WPR,Indonesia,2023-11-20,0.0,62.749634,278830527.0
Asia,WPR,Japan,2021-03-08,1.028286533,0.0010202863333333334,124997585.0
Asia,WPR,Japan,2021-03-15,1.0003393266,0.0120295126,124997585.0
Asia,WPR,Japan,2021-03-22,1.2936249928,0.0279394202,124997585.0
Asia,WPR,Japan,2021-03-29,1.848195707,0.1003982582,124997585.0
Asia,WPR,Japan,2021-04-05,2.3149247244,0.28824125,124997585.0
Asia,WPR,Japan,2021-04-12,3.173318451285714,0.5300576714285714,124997585.0
Asia,WPR,Japan,2021-04-19,3.7499010195714284,0.6726589442857142,124997585.0
Asia,WPR,Japan,2021-04-26,4.114250915857143,0.79914516,124997585.0
Asia,WPR,Japan,2021-05-03,4.249453528,0.8905667857142857,124997585.0
Asia,WPR,Japan,2021-05-10,4.929352378,1.3589705857142858,124997585.0
Asia,WPR,Japan,2021-05-17,4.0788216597142855,2.2543827857142857,124997585.0
Asia,WPR,Japan,2021-05-24,2.928399434,2.8791983714285716,124997585.0
Asia,WPR,Japan,2021-05-31,2.0473538405714287,3.7806963571428573,124997585.0
